优先级,不符合规则,问题分类,所属项目,所属执行,相关研发需求,任务名称,任务描述,任务类型,截止日期,任务状态,最初预计,总计消耗,预计剩余,进度,由谁创建,创建日期,由谁完成,实际完成,问题详情
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,61850 1163-售后收付通分账进件功能升级,【测试】4月9日1163-售后收付通分账进件优化和1164-售后分账进件支持手机号修改UI评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/04/09 10:00-11:00</span></p>",ae2_test,2026-04-10,changed,2,2,0,100,260298,2026-04-09 10:47:27,wangyue,2026-04-09 11:00:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,61850 1163-售后收付通分账进件功能升级,【UI】4月9日1163-售后收付通分账进件优化和1164-售后分账进件支持手机号修改UI评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">2026/04/09 10:00-11:00</span></p>",ad1_UI_des,2026-04-10,changed,2,2,0,100,260298,2026-04-09 10:46:23,a80549,2026-04-09 14:45:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,61850 1163-售后收付通分账进件功能升级,【后端】4月7日1163-售后收付通分账进件优化需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/04/07 14:00-15:00</span></p>",a_dev4_control,2026-04-10,changed,3,3,0,100,260298,2026-04-08 16:00:24,180167,2026-04-08 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,61850 1163-售后收付通分账进件功能升级,【前端】4月7日1163-售后收付通分账进件优化需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/04/07 14:00-15:00</span></p>",a_dev2_front,2026-04-10,changed,2,2,0,100,260298,2026-04-08 15:59:35,A80575,2026-04-09 09:14:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,61850 1163-售后收付通分账进件功能升级,【测试】4月7日1163-售后收付通分账进件优化需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/04/07 14:00-15:00</span></p>",ae2_test,2026-04-10,changed,2,2,0,100,260298,2026-04-08 15:58:49,wangyue,2026-04-07 15:00:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,61850 1163-售后收付通分账进件功能升级,【UI】4月7日1163-售后收付通分账进件优化需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/04/07 14:00-15:00</span></p>",ad1_UI_des,2026-04-10,changed,3,3,0,100,260298,2026-04-08 15:57:36,a80549,2026-04-10 11:00:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,61850 1163-售后收付通分账进件功能升级,【产品】4月7日1163-售后收付通分账进件优化需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：</span><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, H",ab2_request_des,2026-04-10,changed,2,2.5,0,100,260298,2026-04-08 15:56:35,A80789,2026-04-08 16:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,60681 2026年4月FMS和钱包架构升级,协助编写fms agent设计，并对现有文档做优化基于文档中提到的相关设计的本地demo实现,协助编写fms agent设计，并对现有文档做优化基于文档中提到的相关设计的本地demo实现,a_dev4_control,2026-03-26,done,16,16,0,100,180167,2026-03-27 17:12:18,A80704,2026-03-26 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0430,62547 1150 - 【网批】汇票认款自动/人工切换配置更新迭代,【测试】4月23日1150 - 【网批】汇票认款自动/人工切换配置更新迭代UI评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/4/23 09:00-10:00</span></p>",ae2_test,2026-04-30,cancel,1,0,1,0,260298,2026-04-24 10:35:42,,None,任务名称包含禁用词：迭代
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0530,63306 1176 - 网批业务板块人工认款增加添加附件以及审核功能,【前端】- 全链路联调自测与稳定性优化，覆盖重复提交、状态变更、大列表与附件异常,全链路联调自测与稳定性优化，覆盖重复提交、状态变更、大列表与附件异常,a_dev2_front,2026-05-29,done,8,8,0,100,A80773,2026-05-29 11:25:29,A80773,2026-05-29 18:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0530,63246 2026年5月账户功能板块优化升级,分账进件上传失败处理优化,,a_dev2_front,2026-05-31,done,5,3,0,100,A80223,2026-05-28 16:46:50,A80223,2026-05-29 14:49:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0530,60956 1147-格力钱包首页改版核心库功能,core 网络请求全局异常处理优化,,a_dev2_front,2026-05-31,done,9,9,0,100,A80223,2026-05-28 16:46:50,A80223,2026-05-29 15:00:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0530,61880 1147-格力钱包首页改版页面功能和展示,【UI设计】钱包移动端首页修改需求页面设计优化,<p>钱包移动端首页修改需求页面优化</p>,ad1_UI_des,2026-05-30,done,4,4,0,100,yuli,2026-05-14 16:54:03,A80033,2026-05-26 08:48:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0530,60956 1147-格力钱包首页改版核心库功能,【前端】钱包PC首页对接core库,,a_dev2_front,2026-05-22,done,18,18,0,100,A80264,2026-03-27 10:30:51,A80264,2026-05-21 17:30:00,任务名称包含禁用词：对接
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0530,63032 1161-FMS侧钱包个人用户管理,用户账户查询优化，用户银联账户状态即时查询能力提供，涉及多端（FMS/WALLET）,用户账户查询优化，用户银联账户状态即时查询能力提供，涉及多端（FMS/WALLET）,a_dev4_control,2025-05-18,cancel,10,0,10,0,180152,2026-06-01 15:49:10,,None,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0530,63032 1161-FMS侧钱包个人用户管理,编写用户管理详细设计，需要包含如何变动，涉及的表，待优化的代码结构等逻辑的梳理补充,编写用户管理详细设计，需要包含如何变动，涉及的表，待优化的代码结构等逻辑的梳理补充,a_dev4_control,2025-05-11,cancel,20,0,20,0,180152,2026-06-01 15:49:10,,None,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0525,62728 1148-Doris数据迁移与服务器资源释放,账单表的分页SQL通过inner join进行改写，优化性能,"账单表的分页SQL通过inner join进行改写，改写后深度分页性能很好，速度比原先的快了3倍多；<br /> 950万的数据量、第417270页的内容显示只需要1.9秒，未优化前需7秒左右；<br /> 先查询出对应分页的20个账单表的主键bill_no，再通过inner join关联查询出其它的信息，<br /> 减少信息在网络上传输时间；",a_dev4_control,2026-05-08,done,12,12,0,100,yuli,2026-05-14 14:58:39,A80569,2026-05-08 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0525,62728 1148-Doris数据迁移与服务器资源释放,【后端】4月22日FMS侧Doris中的数据表迁移至PolarDB中账单表账单明细表大表优化方案评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/4/22 09:00-10:00</span></p>",a_dev4_control,2026-04-30,done,1,1,0,100,260298,2026-04-29 15:37:49,A80715,2026-04-22 10:00:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0525,62728 1148-Doris数据迁移与服务器资源释放,PolarDB账单表(950万数据量)按Trade_time进行分区后及索引优化后性能测试，深度分页性能测试及性能调优,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">PolarDB账单表(950万数据量)按Trade_time进行分区后及索引优化后性能测试，深度分页性能测试及性能调优</span></p><p></p><p><span sty",a_dev,2026-04-24,done,10,10,0,100,A80569,2026-04-23 17:19:45,A80569,2026-04-24 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0525,62728 1148-Doris数据迁移与服务器资源释放,PolarDB账单表(950万数据量)未分区及未进行索引优化前性能测试，进行深度分页查询性能测试,"<p><span style=""color:rgb(0,0,0);font-size:13px;font-family:'-apple-system', BlinkMacSystemFont, Arial, 'Microsoft YaHei', 'Microsoft JhengHei', 'Helvetica Neue', sans-serif;"">PolarDB账单表(950万数据量)未分区及未",a_dev,2026-04-23,done,5,5,0,100,A80569,2026-04-23 17:17:38,A80569,2026-04-23 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0525,62728 1148-Doris数据迁移与服务器资源释放,【测试】4月22日FMS侧Doris中的数据表迁移至PolarDB中账单表账单明细表大表优化方案评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：</span><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, H",ae2_test,2026-04-30,done,5,5,0,100,260298,2026-04-23 10:08:47,A80542,2026-04-22 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0525,62728 1148-Doris数据迁移与服务器资源释放,【架构】4月22日FMS侧Doris中的数据表迁移至PolarDB中账单表账单明细表大表优化方案评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：</span><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, H",a_dev,2026-04-30,done,1,1,0,100,260298,2026-04-23 10:07:39,A80569,2026-04-22 10:00:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0525,62728 1148-Doris数据迁移与服务器资源释放,账单表分区性能优化详细设计拟写,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">账单表分区性能优化详细设计拟写</span></p>",a_dev,2026-04-23,done,10,10,0,100,A80569,2026-04-15 10:52:11,A80569,2026-04-23 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,62547 1150 - 【网批】汇票认款自动/人工切换配置更新迭代,需求验收-1150-【网批】汇票认款自动人工切换配置更新迭代,<p>需求验收-1150-【网批】汇票认款自动人工切换配置更新迭代</p>,test,2026-06-09,done,2,2,0,100,yuli,2026-05-26 15:33:04,180747,2026-05-29 17:30:00,任务名称包含禁用词：迭代
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,62547 1150 - 【网批】汇票认款自动/人工切换配置更新迭代,需求设计-1150-【网批】汇票认款自动人工切换配置更新迭代,需求设计-1150-【网批】汇票认款自动人工切换配置更新迭代,design,2026-06-09,done,8,8,0,100,yuli,2026-05-26 15:33:03,180747,2026-05-28 17:30:00,任务名称包含禁用词：迭代
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,62547 1150 - 【网批】汇票认款自动/人工切换配置更新迭代,需求调研-1150-【网批】汇票认款自动人工切换配置更新迭代,需求调研-1150-【网批】汇票认款自动人工切换配置更新迭代,research,2026-06-09,done,8,8,0,100,yuli,2026-05-26 15:33:03,180747,2026-05-27 17:30:00,任务名称包含禁用词：迭代
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,62764 1174-FMS对公转账人工认款审核优化,优化查询审核用户sql提升性能,"使用INNER JOIN,并调整以t_user表为主表提升查询性能",a_dev4_control,2026-05-11,done,9,9,0,100,yuli,2026-05-14 14:57:32,A80597,2026-05-11 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,62764 1174-FMS对公转账人工认款审核优化,【测试】FMS对公转账人工认款审核优化_用例编写,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">FMS对公转账人工认款审核优化_用例编写</span></p>",ae2_test,2026-04-30,done,9,9,0,100,A80723,2026-04-29 15:02:27,A80723,2026-04-30 17:30:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,62764 1174-FMS对公转账人工认款审核优化,FMS对公转账人工认款审核优化,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">FMS对公转账人工认款审核优化</span></p>",a_dev4_control,2026-05-14,done,12,12,0,100,A80597,2026-04-28 16:06:36,A80597,2026-05-09 16:00:00,任务名称包含禁用词：优化
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,61664 1157 - 接入上海银行银企直联现汇能力,【产品】4月22日1172-工程订单和普通订单分开开票、1157-接入上海银行银企直联现汇能力和1150 - 【网批】汇票认款自动/人工切换配置更新迭代需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/4/22 14:00-15:00</span></p>",ab2_request_des,2026-04-30,done,2,2,0,100,260298,2026-04-23 11:05:13,180747,2026-04-29 14:26:00,任务名称包含禁用词：迭代
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,61664 1157 - 接入上海银行银企直联现汇能力,【UI】4月22日1172-工程订单和普通订单分开开票、1157-接入上海银行银企直联现汇能力和1150 - 【网批】汇票认款自动/人工切换配置更新迭代需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/4/22 14:00-15:00</span></p>",ad1_UI_des,2026-04-30,done,1,1,0,100,260298,2026-04-23 10:26:06,a80549,2026-04-22 15:30:00,任务名称包含禁用词：迭代
P1,规则11,任务问题,销售财务中台管理系统,【2026】FMS-0515,61664 1157 - 接入上海银行银企直联现汇能力,【前端】4月22日1172-工程订单和普通订单分开开票、1157-接入上海银行银企直联现汇能力和1150 - 【网批】汇票认款自动/人工切换配置更新迭代需求评审,"<p><span style=""font-size:13px;font-family:PingFangSC, HiraginoSansGB, Roboto, Helvetica, Tahoma, sans-serif;"">会议时间：2026/4/22 14:00-15:00</span></p>",a_dev2_front,2026-04-30,done,2,2,0,100,260298,2026-04-23 10:25:36,A80223,2026-04-22 15:00:00,任务名称包含禁用词：迭代
